trip_id,booking_id,trip_start_time,trip_end_time,distance_km,fare
1186,1593,2025-06-12 22:30:46,2025-06-13 00:05:46,6.08,69.97
1187,3787,2024-04-17 05:36:10,2024-04-17 06:49:10,2.69,25.34
1188,3094,2025-01-06 23:41:32,2025-01-07 01:34:32,3.82,38.41
1189,2197,2024-03-14 17:00:24,2024-03-14 17:21:24,16.76,226.76
1190,1533,2023-11-16 03:55:42,2023-11-16 04:46:42,7.44,73.87
1191,4115,2024-09-02 11:49:01,2024-09-02 13:26:01,15.1,126.72
1192,1342,2025-04-08 10:40:51,2025-04-08 12:01:51,31.24,405.94
1193,2497,2025-05-13 21:20:26,2025-05-13 22:52:26,21.78,215.17
1194,1018,2024-12-11 03:49:06,2024-12-11 05:36:06,9.52,107.82
1195,3776,2025-03-17 17:04:30,2025-03-17 17:19:30,12.62,166.64
1196,2737,2025-04-23 06:39:56,2025-04-23 07:46:56,23.07,186.88
1197,516,2024-01-01 12:54:46,2024-01-01 13:44:46,39.33,377.54
1198,4670,2024-03-02 00:44:16,2024-03-02 02:03:16,13.57,124.85
1199,2340,2023-11-26 17:30:48,2023-11-26 18:22:48,24.43,343.34
1200,3721,2025-01-19 20:30:12,2025-01-19 21:19:12,13.47,108.37
1201,1734,2025-03-13 08:47:40,2025-03-13 09:13:40,5.12,42.39
1202,4101,2024-07-22 07:50:53,2024-07-22 08:26:53,32.64,434.89
1203,447,2025-02-19 03:02:36,2025-02-19 04:27:36,14.16,208.75
1204,1421,2025-01-15 04:11:25,2025-01-15 05:53:25,29.73,344.04
1205,2769,2024-12-06 07:33:42,2024-12-06 09:32:42,5.21,60.11
1206,4953,2024-03-22 07:30:20,2024-03-22 09:14:20,25.03,309.6
1207,107,2023-12-06 08:51:54,2023-12-06 09:54:54,18.01,200.97
1208,2456,2023-12-26 21:03:29,2023-12-26 22:10:29,9.55,140.81
1209,4649,2024-03-16 16:53:22,2024-03-16 17:13:22,2.02,28.82
1210,2924,2023-09-14 06:06:19,2023-09-14 07:22:19,14.52,117.67
1211,4810,2024-09-10 16:07:40,2024-09-10 16:42:40,2.23,28.28
1212,2133,2025-07-17 10:39:31,2025-07-17 11:01:31,35.07,451.5
1213,92,2024-08-17 16:52:18,2024-08-17 17:53:18,6.27,75.35
1214,2224,2024-01-02 11:46:13,2024-01-02 12:57:13,19.25,213.55
1215,4685,2024-10-24 04:53:15,2024-10-24 05:05:15,5.96,50.91
1216,4466,2025-01-13 02:34:44,2025-01-13 03:22:44,10.76,106.1
1217,1983,2025-03-14 17:46:12,2025-03-14 19:04:12,16.88,206.34
1218,1661,2024-05-29 14:02:23,2024-05-29 15:25:23,20.94,252.93
1219,1889,2024-01-25 14:01:27,2024-01-25 15:24:27,13.03,141.16
1220,890,2025-06-20 09:53:05,2025-06-20 10:44:05,35.84,411.22
1221,1707,2025-02-06 12:15:33,2025-02-06 13:16:33,32.23,476.44
1222,831,2025-01-08 18:32:34,2025-01-08 19:36:34,30.6,274.76
1223,2870,2023-12-10 20:28:50,2023-12-10 22:19:50,17.99,191.13
1224,732,2023-11-21 07:33:51,2023-11-21 09:16:51,23.17,192.22
1225,2667,2024-11-06 12:46:12,2024-11-06 13:14:12,37.96,401.84
1226,4711,2025-01-08 19:31:13,2025-01-08 19:45:13,19.64,260.11
1227,2884,2023-11-18 09:01:54,2023-11-18 10:18:54,22.48,259.01
1228,3894,2025-06-07 21:33:01,2025-06-07 23:01:01,8.25,105.42
1229,1371,2023-11-14 16:10:58,2023-11-14 17:36:58,36.84,352.68
1230,3329,2024-07-03 22:46:12,2024-07-03 23:15:12,17.16,156.81
1231,670,2025-07-19 02:16:51,2025-07-19 03:30:51,23.13,332.92
1232,466,2025-08-01 19:03:57,2025-08-01 20:24:57,3.47,29.3
1233,2106,2025-01-30 01:01:29,2025-01-30 01:40:29,36.54,400.01
1234,544,2025-03-31 11:18:11,2025-03-31 12:44:11,7.93,100.31
1235,4010,2024-09-14 05:02:29,2024-09-14 05:47:29,23.14,200.09
1236,1778,2025-07-09 12:12:33,2025-07-09 13:46:33,33.02,417.77
1237,307,2024-07-10 15:12:18,2024-07-10 15:22:18,23.45,335.43
1238,1328,2024-01-18 03:00:35,2024-01-18 03:36:35,33.65,447.28
1239,1011,2025-05-04 07:40:10,2025-05-04 09:11:10,39.52,451.47
1240,2468,2024-12-25 23:23:39,2024-12-26 00:51:39,20.95,187.54
1241,4332,2024-01-29 05:09:46,2024-01-29 06:20:46,2.63,24.18
1242,971,2025-03-24 16:34:09,2025-03-24 18:11:09,6.68,84.78
1243,3083,2025-05-02 16:34:57,2025-05-02 17:25:57,25.28,269.14
1244,4068,2024-04-25 05:29:12,2024-04-25 07:27:12,10.92,92.86
1245,1965,2024-06-07 15:22:31,2024-06-07 16:16:31,24.89,216.63
1246,4869,2024-04-25 17:11:34,2024-04-25 19:02:34,6.83,91.36
1247,252,2023-11-10 14:22:45,2023-11-10 14:48:45,29.72,240.56
1248,4170,2024-03-02 18:55:08,2024-03-02 20:10:08,30.1,313.13
1249,3084,2025-03-19 09:45:39,2025-03-19 11:26:39,24.78,350.49
1250,2591,2024-11-12 20:50:21,2024-11-12 22:25:21,5.38,64.63
1251,3057,2023-10-19 05:18:52,2023-10-19 07:09:52,29.49,265.55
1252,3226,2023-10-28 20:32:22,2023-10-28 21:53:22,37.48,493.19
1253,2025,2025-08-17 08:12:22,2025-08-17 09:43:22,5.22,61.33
1254,1216,2025-07-26 03:23:32,2025-07-26 03:56:32,3.21,29.01
1255,27,2024-08-03 04:55:35,2024-08-03 06:42:35,26.49,346.9
1256,706,2025-01-03 15:03:09,2025-01-03 15:53:09,31.22,344.0
1257,564,2024-11-19 04:00:04,2024-11-19 05:57:04,5.06,47.27
1258,2491,2025-01-16 12:19:19,2025-01-16 13:59:19,29.6,308.62
1259,1541,2024-11-09 08:40:55,2024-11-09 10:01:55,12.62,140.64
1260,3241,2025-03-17 03:19:39,2025-03-17 05:19:39,37.14,386.67
1261,206,2024-01-27 23:48:16,2024-01-28 00:45:16,15.67,182.3
1262,1833,2025-08-28 13:07:59,2025-08-28 13:56:59,8.14,67.16
1263,3927,2025-07-15 05:04:50,2025-07-15 06:57:50,2.26,26.33
1264,4092,2024-06-09 08:45:20,2024-06-09 10:27:20,37.06,482.79
1265,2171,2024-05-15 23:13:43,2024-05-16 00:54:43,32.22,331.93
1266,3477,2024-10-30 15:21:53,2024-10-30 16:08:53,6.63,77.29
1267,3111,2025-04-30 16:37:08,2025-04-30 16:59:08,22.89,195.67
1268,731,2024-12-05 19:25:01,2024-12-05 20:58:01,20.62,277.93
1269,2107,2023-10-20 23:09:45,2023-10-20 23:47:45,16.72,163.09
1270,2205,2024-10-03 12:29:04,2024-10-03 12:53:04,23.81,316.69
1271,2762,2023-09-29 22:48:15,2023-09-29 23:09:15,6.17,50.72
1272,3033,2025-01-04 10:37:26,2025-01-04 12:13:26,19.23,191.84
1273,3934,2024-02-12 17:40:10,2024-02-12 18:09:10,12.55,131.56
1274,4214,2025-01-27 00:40:16,2025-01-27 00:52:16,22.91,231.48
1275,1574,2024-04-20 04:00:20,2024-04-20 05:52:20,36.04,356.13
1276,4570,2024-05-18 18:04:13,2024-05-18 18:25:13,21.82,263.72
1277,3722,2023-11-25 17:08:10,2023-11-25 18:09:10,38.13,475.31
1278,4156,2024-05-22 10:41:15,2024-05-22 11:50:15,5.48,55.23
1279,52,2024-06-14 16:09:18,2024-06-14 17:40:18,38.08,313.22
1280,4390,2025-06-04 06:24:04,2025-06-04 07:30:04,6.64,76.32
1281,4808,2023-09-11 17:27:06,2023-09-11 18:32:06,26.66,273.6
1282,3081,2025-01-01 07:26:34,2025-01-01 09:14:34,27.54,377.46
1283,1844,2025-05-24 14:51:08,2025-05-24 15:40:08,13.57,158.56
1284,3264,2023-11-14 08:30:36,2023-11-14 10:22:36,18.5,240.12
1285,4854,2025-07-26 02:38:38,2025-07-26 03:31:38,22.62,300.56
1286,3561,2025-01-09 08:02:39,2025-01-09 08:25:39,23.88,342.09
1287,986,2025-05-12 13:52:23,2025-05-12 14:31:23,33.18,426.13
1288,2543,2024-09-12 02:57:19,2024-09-12 04:18:19,34.74,447.02
1289,2480,2024-03-13 12:27:45,2024-03-13 12:48:45,3.45,33.78
1290,2323,2024-09-09 01:03:16,2024-09-09 02:47:16,5.3,73.11
1291,2140,2024-09-08 01:03:21,2024-09-08 01:31:21,15.69,178.35
1292,1933,2025-08-06 11:12:46,2025-08-06 12:40:46,18.09,190.17
1293,472,2024-09-24 13:40:42,2024-09-24 14:07:42,28.16,297.05
1294,3379,2024-10-24 18:08:53,2024-10-24 19:06:53,33.79,496.91
1295,4978,2025-03-18 14:37:10,2025-03-18 16:11:10,35.97,345.46
1296,3020,2023-09-15 15:20:48,2023-09-15 15:30:48,16.9,172.11
1297,841,2025-01-29 03:28:41,2025-01-29 04:02:41,25.27,240.51
1298,100,2024-07-17 14:59:38,2024-07-17 16:26:38,8.45,123.24
1299,3222,2023-12-04 03:05:08,2023-12-04 04:46:08,25.53,297.21
1300,3865,2024-05-30 10:36:24,2024-05-30 10:58:24,38.86,546.05
1301,1275,2023-09-24 15:26:28,2023-09-24 17:16:28,2.21,17.99
1302,1681,2024-03-05 03:54:38,2024-03-05 05:40:38,14.7,170.57
1303,2853,2025-06-12 22:32:19,2025-06-12 23:22:19,39.16,506.27
1304,916,2024-10-10 18:50:16,2024-10-10 19:21:16,12.11,157.71
1305,3873,2025-06-28 11:49:20,2025-06-28 12:45:20,12.34,99.69
1306,4184,2024-10-23 05:48:18,2024-10-23 07:02:18,7.32,77.9
1307,171,2023-09-18 23:08:44,2023-09-19 00:20:44,6.26,83.17
1308,4243,2024-11-12 17:01:02,2024-11-12 18:59:02,23.6,242.36
1309,3750,2024-10-16 20:29:51,2024-10-16 22:02:51,19.8,263.9
1310,2977,2024-10-30 16:32:50,2024-10-30 18:03:50,3.17,37.42
1311,278,2024-12-24 06:24:33,2024-12-24 07:53:33,29.39,342.31
1312,4031,2024-03-06 19:28:28,2024-03-06 20:21:28,3.88,56.8
1313,2429,2025-02-19 13:45:00,2025-02-19 14:41:00,9.47,98.61
1314,3556,2025-05-11 10:44:28,2025-05-11 12:44:28,7.68,111.19
1315,217,2024-08-31 19:26:04,2024-08-31 20:58:04,38.65,323.0
1316,4753,2024-12-13 08:28:45,2024-12-13 10:13:45,19.63,250.11
1317,2853,2025-03-01 19:29:22,2025-03-01 19:42:22,37.16,391.04
1318,3834,2024-07-24 19:05:06,2024-07-24 19:26:06,29.41,401.29
1319,2170,2025-02-02 08:00:15,2025-02-02 08:25:15,9.66,90.01
1320,2641,2024-04-06 09:03:28,2024-04-06 10:49:28,39.57,407.46
1321,4073,2024-07-06 03:49:29,2024-07-06 04:52:29,2.96,41.37
1322,2548,2024-09-23 21:47:10,2024-09-23 22:10:10,34.47,391.68
1323,3180,2024-01-20 08:17:34,2024-01-20 09:47:34,18.63,183.28
1324,4672,2024-07-16 14:20:08,2024-07-16 15:30:08,23.97,294.54
1325,4678,2024-12-19 00:32:28,2024-12-19 02:31:28,11.11,103.78
1326,4833,2025-01-27 05:00:02,2025-01-27 05:51:02,19.04,239.93
1327,1770,2024-11-21 07:32:32,2024-11-21 08:57:32,29.77,363.95
1328,4311,2024-07-24 23:26:08,2024-07-24 23:36:08,28.21,233.45
1329,1622,2025-01-19 23:17:08,2025-01-19 23:32:08,10.65,108.49
1330,4091,2024-08-19 07:38:25,2024-08-19 09:33:25,19.06,262.45
1331,1695,2024-11-24 17:52:10,2024-11-24 18:04:10,15.98,135.04
1332,2323,2024-02-24 03:30:08,2024-02-24 05:13:08,36.73,420.04
1333,353,2025-01-27 14:40:39,2025-01-27 15:01:39,25.43,356.16
1334,2652,2023-12-01 06:02:17,2023-12-01 07:09:17,7.36,85.09
1335,266,2024-02-25 21:59:38,2024-02-25 23:58:38,26.01,386.43
1336,3062,2024-02-05 13:43:00,2024-02-05 15:15:00,30.52,304.22
1337,1390,2025-03-21 15:04:46,2025-03-21 16:47:46,10.25,125.52
1338,403,2024-12-30 04:26:20,2024-12-30 05:05:20,22.93,274.47
1339,4064,2023-10-08 06:15:01,2023-10-08 08:02:01,36.66,547.57
1340,1067,2025-04-02 07:31:02,2025-04-02 08:18:02,24.02,343.63
1341,1882,2024-01-03 05:33:46,2024-01-03 07:32:46,35.7,397.99
1342,2678,2024-12-21 22:41:18,2024-12-22 00:18:18,35.78,317.95
1343,4592,2025-08-04 05:38:58,2025-08-04 06:51:58,33.61,416.98
1344,660,2025-01-23 12:02:34,2025-01-23 12:38:34,35.63,446.3
1345,4252,2024-11-12 05:01:40,2024-11-12 06:49:40,35.1,451.74
1346,4626,2024-01-30 16:33:34,2024-01-30 18:23:34,20.15,300.46
1347,3295,2023-10-11 07:02:26,2023-10-11 08:26:26,17.41,256.31
1348,3093,2024-02-15 20:57:22,2024-02-15 21:24:22,21.28,290.27
1349,786,2024-12-26 20:23:54,2024-12-26 21:36:54,37.26,360.89
1350,1914,2025-03-03 23:10:27,2025-03-03 23:25:27,36.99,489.0
1351,4737,2023-11-11 04:58:19,2023-11-11 05:30:19,4.53,41.47
1352,3318,2024-10-01 08:55:56,2024-10-01 10:42:56,9.37,83.18
1353,3890,2025-03-29 11:25:15,2025-03-29 12:34:15,34.51,289.5
1354,2240,2023-11-04 14:09:29,2023-11-04 14:31:29,26.74,383.93
1355,1970,2023-10-24 07:09:13,2023-10-24 07:42:13,21.61,226.95
1356,1430,2024-06-23 11:13:53,2024-06-23 12:38:53,8.54,111.76
1357,2778,2024-02-08 02:14:24,2024-02-08 02:32:24,36.05,389.18
1358,3021,2024-02-19 06:38:44,2024-02-19 07:39:44,38.12,349.07
1359,4126,2024-08-25 06:42:40,2024-08-25 08:04:40,14.27,154.41
1360,3599,2024-10-08 03:20:47,2024-10-08 03:47:47,12.58,141.89
1361,3227,2025-02-16 10:15:39,2025-02-16 12:15:39,32.92,287.08
1362,3225,2025-04-14 19:42:03,2025-04-14 20:06:03,23.66,315.92
1363,826,2025-07-24 15:26:58,2025-07-24 16:42:58,19.01,163.37
1364,3983,2024-02-11 20:55:16,2024-02-11 22:26:16,5.54,57.54
1365,1912,2025-03-05 12:59:07,2025-03-05 14:24:07,12.41,120.24
1366,1884,2023-09-09 08:25:05,2023-09-09 09:41:05,7.29,73.37
1367,1135,2024-04-02 20:30:10,2024-04-02 22:16:10,23.77,312.99
1368,2284,2025-01-13 03:00:01,2025-01-13 03:17:01,13.14,184.1
1369,2447,2025-05-09 19:02:41,2025-05-09 20:15:41,2.64,36.14
1370,2744,2023-10-02 18:48:44,2023-10-02 19:17:44,34.11,478.54
1371,624,2023-12-01 14:05:19,2023-12-01 15:22:19,17.35,168.67
1372,3854,2025-06-28 04:53:55,2025-06-28 06:26:55,29.6,336.83
1373,673,2024-02-12 12:19:42,2024-02-12 13:43:42,16.38,204.55
1374,1535,2025-04-30 06:31:09,2025-04-30 08:13:09,17.4,159.54
1375,843,2024-03-14 05:59:25,2024-03-14 07:44:25,19.62,229.1
1376,3292,2025-01-15 00:16:32,2025-01-15 02:10:32,18.64,201.65
1377,4647,2024-02-07 21:40:43,2024-02-07 22:32:43,16.5,215.99
1378,4460,2023-12-10 19:51:27,2023-12-10 21:12:27,23.08,337.66
1379,3096,2024-03-20 21:55:29,2024-03-20 22:47:29,21.05,297.01
1380,4296,2025-01-05 15:21:51,2025-01-05 15:51:51,16.43,162.69
1381,139,2024-09-05 06:35:44,2024-09-05 07:33:44,27.08,261.18
1382,253,2024-09-30 00:01:56,2024-09-30 00:20:56,24.3,219.5
1383,2696,2024-02-28 07:58:51,2024-02-28 08:50:51,31.64,355.85
1384,2371,2023-10-16 00:07:39,2023-10-16 02:00:39,33.31,277.88
1385,1916,2024-06-19 02:02:36,2024-06-19 02:44:36,16.46,148.96
1386,2469,2024-06-29 17:39:53,2024-06-29 19:05:53,31.6,253.94
1387,1594,2025-05-07 21:00:39,2025-05-07 22:17:39,9.37,80.31
1388,2033,2023-11-07 04:03:05,2023-11-07 05:42:05,31.75,422.75
1389,815,2023-09-28 06:31:31,2023-09-28 08:13:31,8.87,101.97
1390,2734,2023-12-20 09:08:40,2023-12-20 11:01:40,13.17,131.81
1391,1974,2025-02-23 19:13:25,2025-02-23 19:32:25,8.26,78.69
1392,1400,2024-10-03 15:33:33,2024-10-03 16:49:33,34.04,406.36
1393,2442,2024-11-04 19:29:11,2024-11-04 19:57:11,17.94,204.9
1394,1569,2024-04-19 18:06:17,2024-04-19 19:18:17,5.94,78.26
1395,856,2024-11-24 18:26:50,2024-11-24 18:47:50,2.81,39.97
1396,2745,2024-02-29 15:40:39,2024-02-29 16:47:39,31.1,307.03
1397,884,2023-11-17 19:39:25,2023-11-17 20:31:25,35.16,427.92
1398,1182,2025-01-31 12:09:08,2025-01-31 14:07:08,36.54,544.74
1399,1612,2025-02-11 21:06:12,2025-02-11 22:46:12,37.79,489.77
1400,2844,2024-12-15 08:28:45,2024-12-15 09:16:45,14.27,134.63
1401,1699,2025-01-25 21:47:04,2025-01-25 22:15:04,7.37,70.37
1402,368,2024-11-12 20:49:21,2024-11-12 22:32:21,13.79,156.23
1403,612,2024-03-01 04:09:21,2024-03-01 06:08:21,37.13,440.59
1404,284,2025-04-24 11:07:41,2025-04-24 13:06:41,27.07,237.64
1405,1448,2024-06-06 15:42:54,2024-06-06 17:27:54,37.75,356.73
1406,3011,2025-04-30 15:25:16,2025-04-30 16:53:16,34.73,327.41
1407,1778,2024-05-12 17:32:04,2024-05-12 19:24:04,32.72,326.38
1408,4652,2025-05-30 19:16:58,2025-05-30 21:11:58,36.17,465.42
1409,474,2024-11-26 05:07:05,2024-11-26 06:25:05,6.02,89.88
1410,268,2025-04-30 00:17:50,2025-04-30 02:05:50,12.27,177.22
1411,281,2024-04-25 17:26:37,2024-04-25 18:12:37,35.77,321.99
1412,2037,2025-08-10 01:14:34,2025-08-10 01:54:34,8.87,84.0
1413,2617,2024-07-03 16:50:19,2024-07-03 17:54:19,20.26,301.1
1414,3186,2025-04-20 04:33:14,2025-04-20 06:24:14,19.87,191.05
1415,2257,2024-05-20 18:48:31,2024-05-20 20:46:31,3.16,27.1
1416,762,2024-05-22 20:17:30,2024-05-22 21:28:30,33.81,501.28
1417,1856,2025-01-06 13:32:26,2025-01-06 14:39:26,37.11,439.44
1418,243,2023-12-07 19:10:37,2023-12-07 19:30:37,16.54,238.93
1419,1280,2023-09-22 17:17:05,2023-09-22 18:21:05,3.26,35.35
1420,4389,2025-01-06 03:40:45,2025-01-06 04:56:45,37.06,499.9
1421,1776,2024-06-24 00:32:19,2024-06-24 02:23:19,22.88,208.35
1422,1993,2025-08-12 13:07:25,2025-08-12 13:17:25,33.28,432.43
1423,696,2024-07-23 18:30:55,2024-07-23 19:31:55,16.13,225.11
1424,1156,2025-03-16 12:28:32,2025-03-16 13:10:32,13.14,168.51
1425,1366,2024-11-22 21:14:14,2024-11-22 23:04:14,37.4,460.49
1426,3171,2023-12-25 17:21:24,2023-12-25 18:29:24,34.12,500.79
1427,3121,2025-08-02 01:19:11,2025-08-02 03:05:11,36.79,508.54
1428,1449,2025-08-22 00:24:25,2025-08-22 01:13:25,28.41,373.61
1429,3623,2024-11-26 08:24:54,2024-11-26 08:55:54,35.27,516.88
1430,3005,2024-04-09 14:45:23,2024-04-09 15:34:23,17.57,200.64
1431,3951,2024-04-24 10:48:56,2024-04-24 11:46:56,7.21,63.6
1432,2109,2024-09-02 09:32:39,2024-09-02 11:11:39,21.8,179.89
1433,1111,2025-01-07 07:27:42,2025-01-07 09:07:42,15.92,152.21
1434,3720,2025-02-21 05:35:47,2025-02-21 06:40:47,16.38,219.39
1435,1361,2025-01-04 18:18:31,2025-01-04 20:11:31,2.61,38.68
1436,362,2024-08-14 06:48:12,2024-08-14 07:09:12,39.12,574.3
1437,2269,2025-08-09 00:08:47,2025-08-09 01:51:47,35.73,328.55
1438,4388,2025-02-18 18:31:14,2025-02-18 20:24:14,30.71,456.49
1439,1455,2025-01-23 18:14:32,2025-01-23 18:31:32,11.98,128.63
1440,854,2023-12-28 00:54:51,2023-12-28 01:06:51,13.2,117.27
1441,826,2025-05-10 08:57:38,2025-05-10 10:32:38,17.97,174.84
1442,1414,2023-12-29 23:03:28,2023-12-29 23:19:28,26.3,368.06
1443,3184,2024-12-08 18:30:55,2024-12-08 19:11:55,8.34,115.85
1444,3017,2024-09-14 02:43:46,2024-09-14 03:34:46,5.71,84.89
1445,3565,2023-11-24 08:18:59,2023-11-24 09:49:59,5.71,56.62
1446,2905,2024-09-29 03:52:47,2024-09-29 05:33:47,3.35,28.81
1447,4973,2023-11-24 23:06:00,2023-11-24 23:55:00,5.09,54.22
1448,1797,2024-02-23 03:20:14,2024-02-23 04:38:14,25.24,303.66
1449,3808,2024-08-11 16:01:28,2024-08-11 17:37:28,29.74,415.92
1450,1206,2024-09-08 09:31:08,2024-09-08 11:24:08,18.59,152.71
1451,2638,2024-03-01 17:40:01,2024-03-01 18:41:01,14.91,154.12
1452,506,2024-09-22 18:00:16,2024-09-22 19:56:16,12.42,139.62
1453,1367,2025-07-24 18:34:42,2025-07-24 20:21:42,13.71,193.0
1454,4433,2024-02-24 09:12:25,2024-02-24 10:29:25,37.2,428.16
1455,1706,2025-03-03 11:14:55,2025-03-03 11:58:55,39.11,339.91
1456,917,2024-08-22 11:48:59,2024-08-22 13:40:59,35.84,361.88
1457,3517,2024-04-09 23:27:00,2024-04-09 23:43:00,32.58,322.02
1458,1940,2024-04-07 22:30:47,2024-04-08 00:22:47,7.39,81.38
1459,4326,2023-10-25 14:34:09,2023-10-25 15:53:09,27.24,254.51
1460,2535,2025-04-04 01:02:06,2025-04-04 02:46:06,3.59,42.82
1461,1605,2024-05-13 13:51:44,2024-05-13 14:32:44,9.7,134.06
1462,3592,2025-03-07 10:52:56,2025-03-07 12:06:56,21.55,208.07
1463,4803,2024-04-12 06:34:57,2024-04-12 07:52:57,7.8,111.54
1464,924,2025-04-28 15:41:52,2025-04-28 16:40:52,6.42,72.78
1465,1620,2023-10-25 00:39:46,2023-10-25 01:38:46,38.6,577.38
1466,1346,2025-03-03 22:09:30,2025-03-03 22:25:30,39.02,548.85
1467,893,2025-06-08 04:16:12,2025-06-08 05:40:12,22.85,274.19
1468,851,2023-09-28 01:18:31,2023-09-28 03:09:31,9.92,94.36
1469,2022,2024-11-30 04:39:28,2024-11-30 05:14:28,8.19,76.15
1470,160,2024-07-22 01:22:51,2024-07-22 01:44:51,33.91,461.11
1471,3475,2023-11-03 11:06:58,2023-11-03 11:29:58,23.25,271.09
1472,672,2024-03-27 19:45:31,2024-03-27 21:06:31,19.11,252.16
1473,3204,2024-04-16 16:51:40,2024-04-16 17:20:40,29.54,439.39
1474,4597,2024-12-02 04:38:45,2024-12-02 05:51:45,19.12,281.38
1475,799,2024-05-07 04:17:57,2024-05-07 05:25:57,34.39,510.86
1476,1317,2025-08-28 19:41:25,2025-08-28 21:29:25,22.06,255.17
1477,2496,2025-07-27 13:48:56,2025-07-27 15:00:56,20.63,239.75
1478,2643,2025-07-09 08:18:43,2025-07-09 09:44:43,23.76,296.93
1479,2894,2024-12-02 12:52:08,2024-12-02 13:12:08,8.89,87.86
1480,2510,2024-01-01 02:06:16,2024-01-01 02:38:16,9.21,121.42
1481,3135,2024-08-01 00:51:21,2024-08-01 01:35:21,22.12,322.07
1482,2188,2023-11-05 13:54:09,2023-11-05 15:28:09,7.28,85.56
1483,4573,2024-06-01 13:51:37,2024-06-01 14:27:37,23.91,203.15
1484,3064,2024-06-04 00:09:22,2024-06-04 02:09:22,37.98,527.26
1485,3059,2025-04-18 16:51:03,2025-04-18 18:08:03,39.47,425.58
1486,1470,2024-06-23 15:53:31,2024-06-23 16:54:31,2.18,27.67
1487,4406,2025-01-30 01:16:10,2025-01-30 01:50:10,33.48,295.8
1488,977,2024-09-06 02:30:35,2024-09-06 04:13:35,23.27,202.84
1489,969,2024-02-29 22:57:29,2024-02-29 23:19:29,29.59,386.99
1490,2759,2023-12-01 21:57:24,2023-12-01 22:29:24,27.38,395.65
1491,317,2024-06-21 18:25:33,2024-06-21 18:59:33,3.97,45.06
1492,1275,2025-08-26 23:20:14,2025-08-27 00:36:14,14.11,147.7
1493,4988,2025-03-31 11:48:01,2025-03-31 12:47:01,5.02,50.38
1494,2400,2025-08-23 08:33:46,2025-08-23 10:17:46,22.57,276.33
1495,3651,2023-10-20 14:55:58,2023-10-20 15:43:58,24.44,341.33
1496,2345,2025-04-26 22:54:03,2025-04-26 23:23:03,9.56,140.26
1497,2225,2024-01-30 12:29:37,2024-01-30 13:29:37,11.45,133.27
1498,4798,2024-11-09 21:20:40,2024-11-09 23:04:40,15.58,185.47
1499,872,2025-06-30 17:22:33,2025-06-30 18:34:33,2.35,29.46
1500,105,2024-09-14 08:40:11,2024-09-14 09:48:11,9.13,73.15
1501,853,2025-01-07 13:05:54,2025-01-07 14:35:54,16.06,133.19
1502,2034,2024-02-13 00:39:42,2024-02-13 01:12:42,14.7,160.26
1503,4271,2025-03-01 17:14:52,2025-03-01 18:57:52,4.33,35.17
1504,627,2025-08-04 13:52:44,2025-08-04 14:21:44,28.67,388.82
1505,661,2024-11-08 21:06:27,2024-11-08 22:41:27,31.25,304.82
1506,1638,2024-09-16 10:21:17,2024-09-16 11:35:17,7.63,106.61
1507,1296,2025-01-21 17:20:14,2025-01-21 17:37:14,15.71,139.25
1508,1292,2024-01-14 02:27:02,2024-01-14 04:15:02,36.07,430.9
1509,2984,2023-10-29 09:16:40,2023-10-29 10:41:40,3.47,33.19
1510,1495,2025-02-10 23:56:16,2025-02-11 00:36:16,11.39,152.35
1511,2691,2024-08-11 22:08:01,2024-08-11 22:49:01,30.22,352.99
1512,1157,2024-01-30 21:13:51,2024-01-30 22:18:51,31.57,289.36
1513,2019,2025-06-27 21:18:56,2025-06-27 22:11:56,18.75,200.63
1514,2429,2024-07-28 09:13:10,2024-07-28 11:04:10,2.43,19.94
1515,4252,2024-02-05 00:47:56,2024-02-05 01:41:56,19.24,162.35
1516,2388,2024-10-21 02:47:14,2024-10-21 04:46:14,39.08,401.4
1517,4993,2024-05-29 02:40:44,2024-05-29 03:53:44,28.8,255.06
1518,1490,2024-09-03 10:44:11,2024-09-03 11:47:11,3.27,39.66
1519,893,2025-05-12 23:33:41,2025-05-12 23:44:41,29.73,312.32
1520,1178,2025-05-10 14:11:51,2025-05-10 15:26:51,36.31,434.06
1521,485,2024-01-28 04:46:29,2024-01-28 05:50:29,20.59,247.45
1522,1375,2024-09-01 05:30:13,2024-09-01 06:42:13,39.43,564.34
1523,4941,2024-04-23 12:30:18,2024-04-23 13:58:18,29.03,387.36
1524,2221,2023-11-26 10:20:38,2023-11-26 12:13:38,22.84,318.63
1525,4434,2024-08-02 00:46:25,2024-08-02 01:52:25,19.3,225.41
1526,4260,2024-09-15 17:35:01,2024-09-15 19:17:01,2.04,29.16
1527,4480,2024-07-08 22:57:16,2024-07-08 23:24:16,28.26,323.67
1528,3957,2024-09-18 02:30:52,2024-09-18 03:18:52,19.58,188.73
1529,4624,2024-04-18 14:12:50,2024-04-18 16:00:50,24.31,292.86
1530,2597,2025-04-16 13:38:48,2025-04-16 15:30:48,38.71,564.06
1531,2558,2025-03-23 11:27:00,2025-03-23 13:05:00,10.11,130.98
1532,3657,2024-12-06 02:26:48,2024-12-06 03:35:48,11.36,118.08
1533,4267,2023-11-21 09:30:44,2023-11-21 09:55:44,5.57,60.58
1534,2177,2025-02-03 11:42:23,2025-02-03 12:07:23,5.23,45.08
1535,834,2025-03-21 06:40:07,2025-03-21 07:11:07,35.21,284.89
1536,4796,2025-04-20 16:14:49,2025-04-20 18:02:49,24.71,203.84
